T,1Y,2Y,3Y,4Y,5Y,7Y,10Y,30Y
2009-08-12,1.35,1.9025,2.357,2.663,2.9015,3.2665,3.616,3.9855
2009-08-13,1.344,1.882,2.3235,2.6425,2.887,3.2565,3.6045,3.989
2009-08-14,1.342,1.7965,2.248,2.5585,2.802,3.171,3.518,3.9265
2009-08-17,1.335,1.81,2.266,2.578,2.822,3.176,3.518,3.935
2009-08-18,1.334,1.809,2.253,2.5705,2.8165,3.1785,3.5273,3.9305
2009-08-19,1.33,1.805,2.2365,2.55,2.795,3.154,3.496,3.91
2009-08-20,1.328,1.779,2.218,2.5315,2.7785,3.1385,3.482,3.8875
2009-08-21,1.324,1.875,2.304,2.6185,2.857,3.2035,3.5315,3.931
2009-08-24,1.326,1.82,2.259,2.5645,2.81,3.1665,3.5035,3.915
2009-08-25,1.322,1.816,2.255,2.558,2.7935,3.1425,3.4765,3.894
2009-08-26,1.319,1.7855,2.2115,2.5175,2.756,3.1075,3.443,3.862
2009-08-27,1.315,1.779,2.2045,2.5155,2.757,3.1155,3.456,3.8865
2009-08-28,1.311,1.7745,2.208,2.519,2.7625,3.1165,3.4495,3.884
2009-08-31,1.304,1.7505,2.192,2.5045,2.752,3.111,3.459,3.885
2009-09-01,1.302,1.706,2.122,2.4565,2.7085,3.083,3.4345,3.8715
2009-09-02,1.3,1.719,2.155,2.4635,2.7155,3.0835,3.43,3.8815
2009-09-03,1.298,1.699,2.133,2.464,2.723,3.102,3.458,3.922
2009-09-04,1.29,1.6785,2.1385,2.4635,2.732,3.126,3.4875,3.936
2009-09-07,1.283,1.6595,2.105,2.441,2.706,3.095,3.4525,3.925
2009-09-08,1.274,1.6405,2.0985,2.44,2.708,3.104,3.4875,3.96
2009-09-09,1.267,1.6855,2.1575,2.498,2.769,3.178,3.563,4.051
2009-09-10,1.261,1.6315,2.107,2.455,2.72,3.132,3.516,4.024
2009-09-11,1.258,1.6045,2.067,2.412,2.674,3.0785,3.447,3.9415
2009-09-14,1.255,1.6365,2.1295,2.445,2.708,3.1005,3.455,3.936
2009-09-15,1.256,1.672,2.134,2.465,2.725,3.122,3.488,3.963
2009-09-16,1.252,1.6785,2.15,2.4955,2.754,3.154,3.527,3.986
2009-09-17,1.256,1.714,2.1745,2.51,2.7795,3.174,3.54,4.001
2009-09-18,1.254,1.7185,2.197,2.5385,2.802,3.201,3.568,4.0485
2009-09-21,1.252,1.699,2.1685,2.5065,2.7925,3.201,3.57,4.051
2009-09-22,1.251,1.7035,2.187,2.533,2.8085,3.211,3.584,4.0565
2009-09-23,1.247,1.688,2.1625,2.507,2.7815,3.187,3.5585,4.0415
2009-09-24,1.242,1.637,2.094,2.46,2.7225,3.13,3.5155,4.013
2009-09-25,1.238,1.652,2.104,2.451,2.713,3.109,3.475,3.9515
2009-09-28,1.235,1.661,2.1035,2.437,2.705,3.0975,3.4675,3.936
2009-09-29,1.236,1.6815,2.1185,2.445,2.704,3.095,3.458,3.9325
2009-09-30,1.236,1.702,2.127,2.451,2.7075,3.095,3.4585,3.937
2009-10-01,1.237,1.6575,2.084,2.3965,2.654,3.0395,3.4095,3.892
2009-10-02,1.235,1.658,2.0905,2.3985,2.653,3.036,3.3935,3.8525
2009-10-05,1.23,1.659,2.08,2.4073,2.6628,3.0488,3.412,3.871
2009-10-06,1.229,1.669,2.0935,2.4245,2.68,3.073,3.433,3.883
2009-10-07,1.225,1.6725,2.081,2.4005,2.6485,3.0275,3.382,3.833
2009-10-08,1.229,1.695,2.104,2.404,2.6495,3.028,3.372,3.8265
2009-10-09,1.238,1.7775,2.187,2.481,2.727,3.088,3.4335,3.853
2009-10-12,1.247,1.757,2.1595,2.4565,2.7035,3.06,3.4125,3.839
2009-10-13,1.247,1.7298,2.1283,2.428,2.6665,3.0405,3.394,3.8215
2009-10-14,1.243,1.771,2.179,2.4785,2.722,3.1005,3.458,3.895
2009-10-15,1.247,1.8305,2.248,2.542,2.7815,3.159,3.514,3.9345
2009-10-16,1.251,1.856,2.268,2.573,2.8105,3.1795,3.5185,3.944
2009-10-19,1.258,1.858,2.268,2.558,2.796,3.169,3.523,3.952
2009-10-20,1.254,1.8185,2.208,2.509,2.744,3.115,3.481,3.931
2009-10-21,1.254,1.86,2.271,2.5685,2.807,3.1905,3.563,4.0045
2009-10-22,1.253,1.842,2.2675,2.548,2.7955,3.186,3.5515,4.0133
2009-10-23,1.254,1.858,2.283,2.5895,2.8355,3.242,3.615,4.056
2009-10-26,1.251,1.868,2.3095,2.5938,2.8355,3.2275,3.5953,4.0518
2009-10-27,1.246,1.793,2.213,2.5305,2.775,3.173,3.5265,3.985
2009-10-28,1.238,1.7685,2.2155,2.514,2.761,3.149,3.5165,3.973
2009-10-29,1.235,1.8515,2.279,2.5915,2.8395,3.2175,3.576,4.0155
2009-10-30,1.237,1.786,2.212,2.512,2.75,3.126,3.483,3.923
2009-11-02,1.237,1.79,2.2335,2.515,2.751,3.137,3.4955,3.947
2009-11-03,1.236,1.8155,2.2355,2.558,2.789,3.19,3.5605,4.011
2009-11-04,1.238,1.823,2.269,2.5795,2.829,3.2005,3.577,4.027
2009-11-05,1.237,1.8305,2.264,2.585,2.8335,3.228,3.6025,4.0355
2009-11-06,1.236,1.805,2.271,2.589,2.8455,3.2505,3.6245,4.0715
2009-11-09,1.231,1.7735,2.203,2.544,2.8,3.1965,3.572,4.024
2009-11-10,1.229,1.7715,2.195,2.521,2.774,3.1735,3.5405,3.9875
2009-11-11,1.23,1.7405,2.194,2.5035,2.763,3.1515,3.5185,3.9595
2009-11-12,1.226,1.7285,2.177,2.5105,2.7765,3.1825,3.563,4.006
2009-11-13,1.224,1.717,2.168,2.515,2.77,3.191,3.5835,4.0195
2009-11-16,1.222,1.6985,2.126,2.4475,2.728,3.1345,3.519,3.96
2009-11-17,1.223,1.6935,2.1155,2.451,2.712,3.115,3.494,3.9245
2009-11-18,1.224,1.693,2.113,2.447,2.711,3.1235,3.49,3.906
2009-11-19,1.224,1.671,2.115,2.431,2.711,3.1145,3.4945,3.8933
2009-11-20,1.224,1.713,2.143,2.468,2.727,3.115,3.478,3.869
2009-11-23,1.233,1.754,2.1775,2.485,2.751,3.137,3.5075,3.9065
2009-11-24,1.231,1.754,2.155,2.4945,2.718,3.1,3.4885,3.879
2009-11-25,1.235,1.801,2.214,2.513,2.765,3.1435,3.488,3.8875
2009-11-26,1.236,1.709,2.105,2.418,2.6715,3.049,3.412,3.8175
2009-11-27,1.232,1.725,2.129,2.426,2.676,3.052,3.4205,3.805
2009-11-30,1.234,1.726,2.123,2.418,2.6695,3.059,3.4285,3.8055
2009-12-01,1.236,1.705,2.082,2.3815,2.64,3.019,3.3875,3.755
2009-12-02,1.235,1.704,2.0985,2.3845,2.6355,3.0383,3.4238,3.7985
2009-12-03,1.241,1.759,2.1495,2.4285,2.671,3.059,3.4305,3.7858
2009-12-04,1.239,1.824,2.216,2.488,2.728,3.114,3.477,3.822
2009-12-07,1.245,1.7965,2.185,2.451,2.685,3.068,3.425,3.7915
2009-12-08,1.242,1.7305,2.12,2.4015,2.641,3.032,3.4075,3.78
2009-12-09,1.242,1.7135,2.103,2.368,2.611,3.0165,3.41,3.8005
2009-12-10,1.243,1.763,2.143,2.4255,2.6775,3.0765,3.451,3.832
2009-12-11,1.245,1.774,2.1555,2.4305,2.6775,3.074,3.461,3.817
2009-12-14,1.247,1.7505,2.1435,2.4155,2.6708,3.0635,3.4435,3.809
2009-12-15,1.248,1.77,2.162,2.449,2.696,3.0995,3.486,3.856
2009-12-16,1.246,1.715,2.095,2.3895,2.646,3.053,3.4465,3.832
2009-12-17,1.242,1.673,2.058,2.3525,2.604,3.006,3.401,3.769
2009-12-18,1.24,1.6685,2.0545,2.3545,2.609,3.0155,3.405,3.764
2009-12-21,1.24,1.6905,2.088,2.381,2.641,3.0513,3.449,3.8035
2009-12-22,1.241,1.709,2.092,2.4115,2.675,3.0935,3.4845,3.8388
2009-12-23,1.239,1.721,2.113,2.4605,2.7305,3.146,3.556,3.915
2009-12-24,1.241,1.758,2.116,2.448,2.721,3.148,3.552,3.901
2009-12-28,1.241,1.7625,2.1715,2.484,2.759,3.171,3.5715,3.931
2009-12-29,1.245,1.8205,2.218,2.533,2.7935,3.1935,3.5815,3.943
2009-12-30,1.247,1.8615,2.255,2.555,2.809,3.208,3.591,3.944
2009-12-31,1.248,1.878,2.248,2.556,2.81,3.216,3.583,3.944
2010-01-04,1.251,1.847,2.262,2.5535,2.816,3.203,3.5835,3.942
2010-01-05,1.249,1.803,2.212,2.5015,2.754,3.165,3.5455,3.9185
2010-01-06,1.246,1.8085,2.212,2.514,2.765,3.164,3.5585,3.9505
2010-01-07,1.243,1.7885,2.2,2.488,2.744,3.1435,3.5315,3.949
2010-01-08,1.242,1.779,2.194,2.489,2.738,3.142,3.5285,3.963
2010-01-11,1.239,1.752,2.1535,2.443,2.6985,3.101,3.4865,3.9425
2010-01-12,1.236,1.716,2.116,2.4273,2.681,3.0823,3.4763,3.9315
2010-01-13,1.236,1.7105,2.111,2.421,2.6725,3.0768,3.484,3.939
2010-01-14,1.235,1.6905,2.0995,2.41,2.6715,3.091,3.5035,3.9405
2010-01-15,1.228,1.659,2.064,2.3745,2.6345,3.06,3.465,3.886
2010-01-18,1.225,1.6475,2.048,2.369,2.63,3.0415,3.449,3.8755
2010-01-19,1.227,1.694,2.085,2.392,2.648,3.0575,3.46,3.901
2010-01-20,1.226,1.6525,2.044,2.3535,2.6145,3.0315,3.4375,3.889
2010-01-21,1.225,1.6275,2.034,2.34,2.6005,3.0198,3.4275,3.8775
2010-01-22,1.222,1.6565,2.042,2.348,2.6085,3.0245,3.4265,3.873
2010-01-25,1.222,1.6325,2.028,2.3345,2.5975,3.0188,3.4265,3.8655
2010-01-26,1.22,1.6415,2.022,2.3333,2.5955,3.0168,3.423,3.856
2010-01-27,1.22,1.66,2.04,2.3515,2.6055,3.03,3.428,3.865
2010-01-28,1.226,1.6495,2.035,2.3425,2.603,3.0245,3.432,3.842
2010-01-29,1.225,1.656,2.041,2.3335,2.608,3.0155,3.4185,3.8285
2010-02-01,1.226,1.67,2.043,2.347,2.604,3.0115,3.4145,3.807
2010-02-02,1.228,1.676,2.0535,2.347,2.5988,3.014,3.411,3.7975
2010-02-03,1.228,1.687,2.059,2.36,2.616,3.0315,3.4273,3.818
2010-02-04,1.228,1.6135,1.978,2.272,2.5315,2.953,3.3545,3.745
2010-02-05,1.222,1.5615,1.931,2.2315,2.496,2.9065,3.3175,3.62
2010-02-08,1.222,1.591,1.959,2.272,2.5368,2.967,3.3685,3.658
2010-02-09,1.227,1.592,1.964,2.284,2.5535,2.989,3.407,3.7525
2010-02-10,1.227,1.589,1.961,2.266,2.5585,2.986,3.408,3.7625
2010-02-11,1.229,1.584,1.9745,2.3,2.577,3.0195,3.433,3.782
2010-02-12,1.228,1.517,1.912,2.2388,2.5263,2.9693,3.3953,3.7683
2010-02-15,1.224,1.5175,1.9185,2.2435,2.531,2.985,3.404,3.793
2010-02-16,1.224,1.5135,1.913,2.2435,2.5218,2.9655,3.4085,3.8085
2010-02-17,1.225,1.503,1.888,2.224,2.512,2.965,3.399,3.785
2010-02-18,1.224,1.5343,1.9245,2.2495,2.5408,2.986,3.42,3.8105
2010-02-19,1.227,1.5718,1.968,2.2935,2.5873,3.0435,3.477,3.8535
2010-02-22,1.228,1.5395,1.938,2.263,2.559,3.0045,3.4463,3.8133
2010-02-23,1.228,1.501,1.871,2.1935,2.4775,2.933,3.372,3.7445
2010-02-24,1.226,1.471,1.8415,2.1545,2.4495,2.895,3.3225,3.704
2010-02-25,1.218,1.446,1.8293,2.1575,2.445,2.9025,3.3433,3.7255
2010-02-26,1.215,1.448,1.825,2.152,2.4345,2.896,3.334,3.709
2010-03-01,1.216,1.4478,1.824,2.1505,2.441,2.8945,3.3315,3.723
2010-03-02,1.215,1.4475,1.8265,2.1625,2.4525,2.912,3.3525,3.761
2010-03-03,1.214,1.4668,1.8495,2.177,2.4635,2.9255,3.3633,3.7765
2010-03-04,1.218,1.4963,1.8555,2.1735,2.452,2.905,3.347,3.7645
2010-03-05,1.216,1.5245,1.8785,2.189,2.466,2.9165,3.3438,3.7638
2010-03-08,1.218,1.5225,1.882,2.197,2.4733,2.924,3.36,3.794
2010-03-09,1.216,1.509,1.866,2.178,2.454,2.8975,3.328,3.7725
2010-03-10,1.216,1.526,1.877,2.188,2.466,2.912,3.3475,3.786
2010-03-11,1.218,1.5555,1.913,2.224,2.4938,2.9425,3.3785,3.797
2010-03-12,1.221,1.571,1.924,2.2285,2.4893,2.931,3.358,3.789
2010-03-15,1.219,1.5623,1.9145,2.219,2.4903,2.925,3.353,3.7965
2010-03-16,1.217,1.539,1.8915,2.194,2.462,2.899,3.3235,3.7618
2010-03-17,1.215,1.496,1.8503,2.1535,2.431,2.8668,3.299,3.7335
2010-03-18,1.214,1.515,1.869,2.1723,2.444,2.891,3.3225,3.7585
2010-03-19,1.214,1.515,1.8773,2.176,2.4465,2.8885,3.3075,3.7418
2010-03-22,1.214,1.4928,1.8418,2.141,2.416,2.857,3.2825,3.701
2010-03-23,1.213,1.4685,1.825,2.1248,2.3965,2.836,3.265,3.684
2010-03-24,1.212,1.4685,1.833,2.1375,2.419,2.852,3.2825,3.714
2010-03-25,1.212,1.4933,1.862,2.1775,2.4625,2.904,3.3413,3.7448
2010-03-26,1.214,1.494,1.854,2.175,2.453,2.893,3.3258,3.7403
2010-03-29,1.213,1.4865,1.848,2.168,2.447,2.8925,3.326,3.743
2010-03-30,1.211,1.4715,1.83,2.139,2.416,2.861,3.293,3.706
2010-03-31,1.212,1.443,1.789,2.1108,2.3908,2.841,3.2788,3.6893
2010-04-01,1.214,1.457,1.8055,2.1045,2.388,2.8313,3.2643,3.6778
2010-04-06,1.222,1.5,1.865,2.1745,2.4535,2.8988,3.322,3.71
2010-04-07,1.223,1.471,1.826,2.134,2.41,2.8603,3.2878,3.6903
2010-04-08,1.221,1.4495,1.8195,2.126,2.4123,2.8528,3.294,3.6955
2010-04-09,1.221,1.498,1.861,2.1565,2.442,2.882,3.3185,3.717
2010-04-12,1.224,1.514,1.8728,2.1765,2.4475,2.8925,3.3225,3.719
2010-04-13,1.226,1.5025,1.847,2.154,2.426,2.875,3.3045,3.7
2010-04-14,1.226,1.4775,1.83,2.135,2.4055,2.8475,3.2785,3.698
2010-04-15,1.225,1.4815,1.824,2.1333,2.4043,2.8398,3.271,3.6905
2010-04-16,1.224,1.419,1.771,2.0875,2.361,2.809,3.2455,3.674
2010-04-19,1.221,1.4215,1.7655,2.0825,2.358,2.802,3.248,3.6615
2010-04-20,1.222,1.443,1.8005,2.112,2.3898,2.8365,3.2705,3.697
2010-04-21,1.222,1.4305,1.776,2.087,2.369,2.822,3.2475,3.6723
2010-04-22,1.223,1.4405,1.7935,2.0945,2.373,2.8065,3.2368,3.6455
2010-04-23,1.226,1.468,1.802,2.1,2.3688,2.811,3.2335,3.614
2010-04-26,1.228,1.45,1.7868,2.102,2.3805,2.817,3.2398,3.6153
2010-04-27,1.228,1.4183,1.7445,2.0205,2.2893,2.7138,3.1318,3.4558
2010-04-28,1.235,1.417,1.7325,2.029,2.3125,2.741,3.167,3.491
2010-04-29,1.236,1.4105,1.734,2.044,2.318,2.761,3.2015,3.5285
2010-04-30,1.236,1.4025,1.728,2.031,2.3135,2.7433,3.1698,3.535
2010-05-03,1.239,1.4415,1.765,2.0728,2.3418,2.794,3.2203,3.5768
2010-05-04,1.24,1.3695,1.685,2.001,2.2793,2.7348,3.16,3.5025
2010-05-05,1.242,1.301,1.616,1.928,2.2103,2.6485,3.0765,3.397
2010-05-06,1.242,1.267,1.553,1.88,2.1763,2.6393,3.0973,3.3493
2010-05-07,1.249,1.296,1.579,1.89,2.1845,2.6335,3.0705,3.299
2010-05-10,1.245,1.276,1.5915,1.934,2.2513,2.718,3.1773,3.539
2010-05-11,1.244,1.278,1.587,1.93,2.2448,2.738,3.213,3.588
2010-05-12,1.244,1.2613,1.5695,1.901,2.2225,2.7088,3.1878,3.5723
2010-05-13,1.243,1.2465,1.5575,1.898,2.2115,2.7185,3.1935,3.5908
2010-05-14,1.242,1.248,1.546,1.864,2.169,2.653,3.1245,3.4843
2010-05-17,1.246,1.271,1.5875,1.882,2.1843,2.65,3.123,3.4615
2010-05-18,1.247,1.2408,1.5275,1.8225,2.1075,2.5665,3.0195,3.3505
2010-05-19,1.249,1.2618,1.5545,1.861,2.148,2.601,3.0463,3.3668
2010-05-20,1.253,1.258,1.515,1.802,2.0813,2.5385,2.9775,3.2513
2010-05-21,1.257,1.2805,1.5365,1.827,2.097,2.538,2.96,3.226
2010-05-24,1.259,1.318,1.563,1.841,2.106,2.5335,2.9565,3.203
2010-05-25,1.262,1.2933,1.532,1.786,2.0538,2.478,2.8968,3.1063
2010-05-26,1.258,1.278,1.5265,1.7995,2.0683,2.5055,2.929,3.1465
2010-05-27,1.257,1.332,1.588,1.855,2.1225,2.545,2.9648,3.2188
2010-05-28,1.258,1.3295,1.594,1.8445,2.1018,2.5225,2.9298,3.1918
2010-05-31,1.26,1.3225,1.595,1.8565,2.1235,2.528,2.9285,3.1965
2010-06-01,1.262,1.357,1.621,1.8845,2.136,2.5468,2.9458,3.201
2010-06-02,1.266,1.3473,1.614,1.8775,2.1275,2.534,2.9345,3.186
2010-06-03,1.268,1.359,1.6275,1.885,2.15,2.5568,2.9625,3.2435
2010-06-04,1.268,1.3,1.579,1.8443,2.1093,2.5318,2.9338,3.2018
2010-06-07,1.268,1.2845,1.5635,1.838,2.0975,2.5235,2.935,3.223
2010-06-08,1.268,1.2555,1.5325,1.8,2.065,2.483,2.888,3.179
2010-06-09,1.269,1.2625,1.5325,1.812,2.0755,2.49,2.8875,3.179
2010-06-10,1.27,1.2765,1.5565,1.8415,2.1145,2.5265,2.9405,3.2263
2010-06-11,1.271,1.254,1.528,1.7958,2.06,2.477,2.883,3.195
2010-06-14,1.273,1.2815,1.541,1.812,2.077,2.4923,2.9028,3.2138
2010-06-15,1.276,1.3,1.5615,1.8325,2.1035,2.5268,2.9393,3.2465
2010-06-16,1.278,1.283,1.5495,1.826,2.09,2.5275,2.9335,3.264
2010-06-17,1.281,1.3,1.558,1.836,2.1,2.514,2.9325,3.2625
2010-06-18,1.285,1.36,1.618,1.889,2.145,2.565,2.971,3.307
2010-06-21,1.289,1.3888,1.653,1.9065,2.1615,2.5793,2.9848,3.3318
2010-06-22,1.292,1.3455,1.597,1.8615,2.1123,2.5365,2.9435,3.2785
2010-06-23,1.296,1.343,1.578,1.8383,2.1005,2.5225,2.9245,3.2725
2010-06-24,1.296,1.3155,1.546,1.8115,2.073,2.4895,2.8975,3.2415
2010-06-25,1.298,1.342,1.582,1.8478,2.0965,2.507,2.91,3.2695
2010-06-28,1.303,1.3445,1.5715,1.83,2.0953,2.505,2.918,3.264
2010-06-29,1.306,1.3145,1.534,1.8045,2.0655,2.4928,2.902,3.236
2010-06-30,1.306,1.3683,1.592,1.83,2.084,2.493,2.8965,3.228
2010-07-01,1.32,1.4135,1.616,1.8435,2.074,2.478,2.8745,3.221
2010-07-02,1.329,1.4085,1.615,1.8475,2.0725,2.477,2.877,3.234
2010-07-05,1.329,1.3975,1.5985,1.823,2.055,2.4538,2.85,3.207
2010-07-06,1.331,1.4023,1.6215,1.8345,2.065,2.466,2.8675,3.244
2010-07-07,1.334,1.4213,1.623,1.8498,2.0883,2.4875,2.887,3.251
2010-07-08,1.34,1.4355,1.639,1.8555,2.0918,2.483,2.881,3.256
2010-07-09,1.351,1.4065,1.609,1.8445,2.081,2.4735,2.874,3.254
2010-07-12,1.356,1.3605,1.561,1.7728,2.0043,2.4038,2.8133,3.1833
2010-07-13,1.358,1.3755,1.596,1.8125,2.049,2.449,2.853,3.227
2010-07-14,1.363,1.3995,1.618,1.8485,2.088,2.4915,2.8805,3.2628
2010-07-15,1.369,1.409,1.6235,1.8605,2.0933,2.484,2.891,3.2675
2010-07-16,1.38,1.4005,1.6205,1.842,2.07,2.4643,2.8543,3.2303
2010-07-19,1.39,1.4185,1.6455,1.878,2.1108,2.5023,2.8975,3.285
2010-07-20,1.393,1.4003,1.63,1.863,2.0988,2.4885,2.8783,3.2718
2010-07-21,1.398,1.362,1.5885,1.8355,2.0733,2.4838,2.8913,3.2858
2010-07-22,1.399,1.3303,1.577,1.8385,2.085,2.4998,2.9143,3.3108
2010-07-23,1.402,1.386,1.638,1.8885,2.1435,2.546,2.951,3.3345
2010-07-26,1.407,1.469,1.7175,1.957,2.21,2.601,3.004,3.391
2010-07-27,1.413,1.5,1.746,1.9898,2.233,2.614,3.0015,3.397
2010-07-28,1.416,1.4698,1.709,1.956,2.1925,2.592,2.99,3.3925
2010-07-29,1.419,1.4425,1.6855,1.9218,2.1618,2.5625,2.9658,3.3773
2010-07-30,1.417,1.422,1.657,1.9,2.1445,2.533,2.942,3.354
2010-08-02,1.418,1.4205,1.677,1.9255,2.1685,2.5635,2.967,3.3835
2010-08-03,1.419,1.396,1.6255,1.8605,2.0995,2.4878,2.8855,3.2943
2010-08-04,1.421,1.4005,1.6235,1.8565,2.081,2.4805,2.879,3.281
2010-08-05,1.425,1.401,1.614,1.8445,2.0718,2.4538,2.85,3.229
2010-08-06,1.428,1.402,1.6,1.813,2.03,2.3995,2.786,3.178
2010-08-09,1.427,1.392,1.6015,1.818,2.0388,2.4145,2.796,3.2
2010-08-10,1.428,1.3805,1.585,1.801,2.03,2.41,2.8085,3.197
2010-08-11,1.427,1.3125,1.503,1.707,1.9355,2.3173,2.697,3.0983
2010-08-12,1.423,1.2955,1.4845,1.696,1.917,2.2945,2.689,3.087
2010-08-13,1.423,1.2835,1.465,1.682,1.892,2.2635,2.647,3.035
2010-08-16,1.421,1.258,1.434,1.638,1.8385,2.1895,2.5505,2.8945
2010-08-17,1.421,1.2988,1.4703,1.6718,1.8735,2.2308,2.5948,2.929
2010-08-18,1.423,1.295,1.4695,1.6635,1.8635,2.2065,2.575,2.914
2010-08-19,1.424,1.297,1.461,1.657,1.847,2.1838,2.5315,2.8775
2010-08-20,1.42,1.2565,1.425,1.6135,1.8145,2.1385,2.476,2.821
2010-08-23,1.418,1.2725,1.4395,1.632,1.825,2.1485,2.4975,2.858
2010-08-24,1.417,1.253,1.395,1.569,1.7448,2.066,2.3858,2.7115
2010-08-25,1.417,1.2515,1.4065,1.5643,1.7343,2.03,2.349,2.6593
2010-08-26,1.417,1.2725,1.408,1.573,1.7388,2.043,2.35,2.6303
2010-08-27,1.417,1.2935,1.4375,1.606,1.7913,2.0903,2.4095,2.6655
2010-08-30,1.415,1.243,1.3875,1.5505,1.7275,2.0355,2.3488,2.5988
2010-08-31,1.414,1.2255,1.3655,1.537,1.7105,2.0135,2.33,2.5675
2010-09-01,1.411,1.268,1.423,1.5938,1.777,2.097,2.433,2.689
2010-09-02,1.413,1.2813,1.453,1.6415,1.8333,2.175,2.5243,2.8143
2010-09-03,1.414,1.317,1.5115,1.7185,1.921,2.2665,2.625,2.928
2010-09-06,1.413,1.3075,1.4835,1.6835,1.88,2.2315,2.598,2.8928
2010-09-07,1.412,1.272,1.438,1.628,1.831,2.174,2.5245,2.808
2010-09-08,1.413,1.303,1.4765,1.666,1.8645,2.2088,2.5555,2.8225
2010-09-09,1.415,1.3513,1.5335,1.7065,1.894,2.229,2.578,2.833
2010-09-10,1.418,1.3883,1.581,1.756,1.9545,2.2975,2.6558,2.932
2010-09-13,1.42,1.4025,1.594,1.775,1.967,2.3143,2.688,2.9835
2010-09-14,1.419,1.3755,1.559,1.7405,1.93,2.2735,2.631,2.9385
2010-09-15,1.422,1.41,1.59,1.782,1.975,2.325,2.6838,2.9875
2010-09-16,1.425,1.4478,1.6415,1.834,2.029,2.3888,2.7525,3.0825
2010-09-17,1.427,1.4535,1.612,1.8133,2.0115,2.363,2.7258,3.0385
2010-09-20,1.427,1.456,1.653,1.8445,2.0488,2.403,2.7628,3.0628
2010-09-21,1.428,1.4428,1.6475,1.843,2.0453,2.3908,2.7425,3.038
2010-09-22,1.425,1.383,1.5775,1.7625,1.9535,2.293,2.649,2.9585
2010-09-23,1.422,1.362,1.5465,1.7343,1.936,2.2645,2.613,2.929
2010-09-24,1.422,1.393,1.586,1.7765,1.977,2.3088,2.659,2.961
2010-09-27,1.422,1.378,1.5605,1.7435,1.9335,2.249,2.5855,2.8818
2010-09-28,1.424,1.3958,1.581,1.7508,1.933,2.2395,2.566,2.857
2010-09-29,1.425,1.434,1.61,1.773,1.9483,2.2453,2.5648,2.849
2010-09-30,1.433,1.461,1.636,1.798,1.966,2.2745,2.5915,2.8415
2010-10-01,1.464,1.453,1.6263,1.7935,1.9745,2.2755,2.604,2.8485
2010-10-04,1.468,1.4405,1.604,1.7655,1.9455,2.2415,2.56,2.8025
2010-10-05,1.468,1.435,1.593,1.7745,1.9583,2.2725,2.6063,2.84
2010-10-06,1.468,1.4,1.562,1.7348,1.9105,2.2285,2.56,2.7945
2010-10-07,1.472,1.4185,1.575,1.758,1.939,2.264,2.602,2.844
2010-10-08,1.473,1.408,1.554,1.7415,1.927,2.2525,2.584,2.834
2010-10-11,1.474,1.4,1.5515,1.7255,1.9168,2.254,2.5915,2.833
2010-10-12,1.475,1.406,1.559,1.738,1.922,2.2405,2.5865,2.818
2010-10-13,1.48,1.4023,1.5535,1.726,1.913,2.2515,2.5965,2.8355
2010-10-14,1.48,1.422,1.5655,1.7435,1.931,2.259,2.6065,2.864
2010-10-15,1.486,1.4365,1.5965,1.788,1.9805,2.323,2.6675,2.93
2010-10-18,1.492,1.481,1.6405,1.8245,2.013,2.3485,2.6965,2.951
2010-10-19,1.499,1.501,1.6708,1.8575,2.0455,2.3828,2.734,2.9913
2010-10-20,1.506,1.54,1.7085,1.891,2.0808,2.412,2.7445,2.984
2010-10-21,1.514,1.579,1.758,1.9465,2.1333,2.463,2.8003,3.0035
2010-10-22,1.519,1.5605,1.755,1.9365,2.128,2.4505,2.7733,2.9585
2010-10-25,1.521,1.556,1.7433,1.9255,2.1185,2.434,2.761,2.952
2010-10-26,1.529,1.5968,1.781,1.971,2.1575,2.4783,2.7985,2.958
2010-10-27,1.537,1.5988,1.8025,1.994,2.1945,2.5135,2.8495,3.015
2010-10-28,1.538,1.6155,1.8125,2.006,2.1973,2.518,2.8468,3.005
2010-10-29,1.54,1.589,1.785,1.9705,2.161,2.474,2.7993,2.9585
2010-11-01,1.54,1.577,1.7745,1.9533,2.139,2.4505,2.7628,2.896
2010-11-02,1.542,1.61,1.769,1.9725,2.146,2.4345,2.7485,2.8845
2010-11-03,1.544,1.5915,1.773,1.9333,2.104,2.4,2.707,2.8398
2010-11-04,1.544,1.576,1.743,1.908,2.072,2.3858,2.702,2.8985
2010-11-05,1.543,1.575,1.7455,1.902,2.082,2.4038,2.7278,2.9213
2010-11-08,1.545,1.5938,1.7538,1.914,2.0788,2.378,2.7185,2.9183
2010-11-09,1.546,1.609,1.771,1.943,2.106,2.4205,2.74,2.9315
2010-11-10,1.546,1.6398,1.817,1.9768,2.1415,2.462,2.7935,2.9835
2010-11-11,1.546,1.6345,1.803,1.964,2.1315,2.461,2.805,2.9925
2010-11-12,1.546,1.6698,1.8513,2.03,2.2088,2.5265,2.8605,3.0408
2010-11-15,1.546,1.6625,1.874,2.053,2.238,2.5575,2.897,3.079
2010-11-16,1.545,1.6865,1.893,2.0935,2.2863,2.6205,2.967,3.158
2010-11-17,1.544,1.664,1.874,2.085,2.278,2.61,2.9545,3.145
2010-11-18,1.541,1.6955,1.9355,2.1555,2.3635,2.6983,3.0475,3.284
2010-11-19,1.54,1.699,1.9295,2.152,2.3545,2.6915,3.0273,3.2353
